playlist_id,playlist_name,author,Amount_of_play,Playlist_link,Playlist_label
2945541639,正 在 退 出 人 類 遊 戲,藏不住难过了,42万,https://music.163.com//playlist?id=2945541639,说唱、孤独、伤感
2305126586,东海岸说唱(硬核，boombap),thugs213,45万,https://music.163.com//playlist?id=2305126586,欧美、说唱
2246249929,Juice WRLD 果汁,SNOWAHEI,32万,https://music.163.com//playlist?id=2246249929,说唱、欧美、伤感
2320144876,炸了 ！炸了 ！炸了 ！Swag极品,Rootskool杂货铺,280万,https://music.163.com//playlist?id=2320144876,欧美、说唱、电子
2875321368,Trap Rap R&B 杂…」%,KKrys_,336万,https://music.163.com//playlist?id=2875321368,欧美、说唱、R&amp;B/Soul
2812685091,超甜Rap｜?? 给 喜 欢 的 人 听 ??｜,oreo灵,599万,https://music.163.com//playlist?id=2812685091,说唱、清新、治愈
2480521624,午夜心碎俱樂部,与你赴海,59万,https://music.163.com//playlist?id=2480521624,流行、说唱、孤独
979183752,爱意藏在rap里,反刑,689万,https://music.163.com//playlist?id=979183752,说唱、华语、流行
1997166218,「骨子里的 Old School」,重慶二流仔,228万,https://music.163.com//playlist?id=1997166218,欧美、流行、说唱
5039871450,i don't give a ****（多听rap，少吸烟）,RLRuth,25312,https://music.163.com//playlist?id=5039871450,说唱、酒吧
4858155309,精选Trap Free Beat 都别废话干就完了,NiuLai_Music,11万,https://music.163.com//playlist?id=4858155309,说唱、R&amp;B/Soul
2260302104,柔和系欧美说唱 | 解舌还须饶舌人,鹿北浠,59万,https://music.163.com//playlist?id=2260302104,欧美、说唱、流行
462072098,一些好听到爆的中文rap,过把感情瘾1a,2605万,https://music.163.com//playlist?id=462072098,华语、说唱、治愈
2155383482,正宗好货 | 请打开随机播放收听,trickyboiii,77万,https://music.163.com//playlist?id=2155383482,说唱、欧美、驾车
2450558426,Emo/Cloud Rap丨不完全情绪混合物,电烧,234万,https://music.163.com//playlist?id=2450558426,欧美、说唱
3134302376,说唱丨温山软水不及你眉眼半分,七厘视线,19万,https://music.163.com//playlist?id=3134302376,华语、说唱、流行
4914295087,中文说唱|每首歌都是精品持续更新,你喜欢西瓜汁还是我这个小碧仔汁,16万,https://music.163.com//playlist?id=4914295087,华语、说唱
746491160,黑人RAP｜开口跪$$炸耳,ZY---------------,464万,https://music.163.com//playlist?id=746491160,说唱、欧美、兴奋
2876679374,好听的说唱单曲循环鸭～【持续更新】,宇智波Show,98万,https://music.163.com//playlist?id=2876679374,浪漫、华语、说唱
3072429353,YNW MELLY精选,PEIN111,58198,https://music.163.com//playlist?id=3072429353,R&amp;B/Soul、说唱
2765481482,[ Uyghur Rap ] 说唱精-选歌曲,Valijon_Music,34535,https://music.163.com//playlist?id=2765481482,小语种、民族、说唱
2531543310,KEY-L刘聪如货币般流通,SHEN成龙,176万,https://music.163.com//playlist?id=2531543310,说唱、流行
2656853445,初学者Battle专用,北望集,41095,https://music.163.com//playlist?id=2656853445,华语、欧美、说唱
2034697353,毒性Trap精选！,YeahAyy,502万,https://music.163.com//playlist?id=2034697353,欧美、说唱、电子
4959088044,硬核 蒙古说唱,BaynErhet,13791,https://music.163.com//playlist?id=4959088044,说唱、经典、世界音乐
2122279649,那些曾经在Billboard上爆红的HipHop———,火属,859万,https://music.163.com//playlist?id=2122279649,欧美、说唱、兴奋
2555137218,【Rap小甜歌精选】你是我的小熊饼干,AkashiAshes,95万,https://music.163.com//playlist?id=2555137218,华语、说唱、快乐
2906703758,刘聪KEY.L,听安的KEYL,42万,https://music.163.com//playlist?id=2906703758,说唱、华语
2610419683,深情的人总是漫不经心rap??'?,alvintzz,26万,https://music.163.com//playlist?id=2610419683,说唱、夜晚、R&amp;B/Soul
5007420012,Rap Beat/说唱伴奏/说唱Beat - 持更,MoonVibeBeatz,18万,https://music.163.com//playlist?id=5007420012,欧美、R&amp;B/Soul、说唱
4946086065,睡觉前的情歌说唱;-),我要逃学威龙,21万,https://music.163.com//playlist?id=4946086065,华语、说唱、浪漫
3176179830,Eminem姆爷生涯五十佳,Venjestan,66253,https://music.163.com//playlist?id=3176179830,欧美、说唱
3229647250,Roddy Ricch,humorous-sliver,25438,https://music.163.com//playlist?id=3229647250,说唱、兴奋
3036328969,中文说唱‖高质量丧炸励志甜都有,孟琦两岁半了,205万,https://music.163.com//playlist?id=3036328969,华语、说唱、感动
2073984202,适合写歌的说唱伴奏（rap beat）,乔治不开心,562万,https://music.163.com//playlist?id=2073984202,说唱、流行、华语
2328059433,『喪』說唱免費伴奏freebeat emo NEW WAVE,316-黄卓冉,81万,https://music.163.com//playlist?id=2328059433,说唱、孤独、伤感
5157669994,凡姿 ? 柯柯,QINGNR,40,https://music.163.com//playlist?id=5157669994,流行、说唱、治愈
2476938465,说唱 艾热 Gai 王以太 满舒克 Jony J,A-S-H-C-Y,43万,https://music.163.com//playlist?id=2476938465,华语、说唱、运动
2873336061,Hip-Hop旋律说唱，听你诉说这个世界,原点FM,201万,https://music.163.com//playlist?id=2873336061,欧美、说唱、放松
2452114012,超甜/只可私藏 不能共享,等你的双眼陪我看世界,158万,https://music.163.com//playlist?id=2452114012,说唱、流行、华语
2462704152,［地下8英里］FREESTYLE BEAT 练习伴奏,地下8英里官方,52万,https://music.163.com//playlist?id=2462704152,华语、欧美、说唱
2423535344,*百變酒精不是百變小櫻*,Cas-coco,23万,https://music.163.com//playlist?id=2423535344,说唱
2053196853,免费授权伴奏(希望你们争气，不要糟蹋东西),鸣人koney,287万,https://music.163.com//playlist?id=2053196853,说唱、爵士、R&amp;B/Soul
5200420590,林深见小鹿，深海见蓝鲸。,ZcBLk,22,https://music.163.com//playlist?id=5200420590,说唱、夜晚、运动
3213472312,甜腻腻的旋律说唱情歌,朴正烈,22万,https://music.163.com//playlist?id=3213472312,说唱、流行
4911588674,rap/宝藏/不是只有99↑才值得你听,HuTskXXX,8873,https://music.163.com//playlist?id=4911588674,说唱、电子、摇滚
2520891003,炸裂不偿命的rap,lambertling,138万,https://music.163.com//playlist?id=2520891003,欧美、说唱
3231446644,「欧美嘻哈」迅速崛起的超新星们,-Pony_Boi-,18558,https://music.163.com//playlist?id=3231446644,欧美、说唱、R&amp;B/Soul
2540800932,专用【丧】beat,SokerYoung,64万,https://music.163.com//playlist?id=2540800932,说唱、伤感
2888327540,?? 喜欢藏在心里， 爱意藏在眼里??,WJCTION,29万,https://music.163.com//playlist?id=2888327540,华语、说唱、伤感
5142861098,swagggg,chillwizme,280,https://music.163.com//playlist?id=5142861098,欧美、说唱、流行
3211610053,New?School?Hiphop/R&B,plzwak1up,24824,https://music.163.com//playlist?id=3211610053,欧美、说唱、R&amp;B/Soul
2206941227,不要不开心你还有我,快乐失色,11万,https://music.163.com//playlist?id=2206941227,说唱、夜晚、浪漫
2533489122,三天门下-姜云升,无幻Magic,18万,https://music.163.com//playlist?id=2533489122,说唱
2517082149,说唱伴奏（适合写歌）,棕色头发的小张,17万,https://music.163.com//playlist?id=2517082149,流行、说唱、00后
2126269011,sweet。超甜预警请及时补充甜份!宝藏来袭,只有网易,48万,https://music.163.com//playlist?id=2126269011,说唱、浪漫、快乐
5026486771,Viciousness,VxxxMusika,15万,https://music.163.com//playlist?id=5026486771,说唱、伤感、孤独。更多相关热门精选歌单推荐尽在网易云音乐
2647807174,hiphop燃到爆炸的齐舞街舞舞曲，你值得拥有,8点半左右,71万,https://music.163.com//playlist?id=2647807174,舞曲、运动、说唱
2444167008,超炸说唱伴奏（free beat）,free弗利dom,18万,https://music.163.com//playlist?id=2444167008,说唱、华语、世界音乐
2822802550,听首情歌说唱?|?做个甜甜的梦,七王尴尬,25万,https://music.163.com//playlist?id=2822802550,华语、说唱、浪漫
5142259840,prelude/quadratic element.,Postvei,159,https://music.163.com//playlist?id=5142259840,欧美、说唱、夜晚
2833607347,氛围说唱 | 旋律控说唱,天生黑夜兄,56万,https://music.163.com//playlist?id=2833607347,说唱、另类/独立、夜晚
753331410,Rich Brian七哥,被通缉的金克丝,271万,https://music.163.com//playlist?id=753331410,说唱、流行
5183109746,rapper的甜蜜情话,炸鸡可乐来十份,12万,https://music.163.com//playlist?id=5183109746,说唱、流行、R&amp;B/Soul
2817554177,超拽超叼英文rap,uzixxs,182万,https://music.163.com//playlist?id=2817554177,说唱、欧美
2904974388,想做你的超甜男友,你歪歪洋,197万,https://music.163.com//playlist?id=2904974388,浪漫、说唱、华语
2985593888,Lil Tecca ??,Dot_RhAM,44800,https://music.163.com//playlist?id=2985593888,欧美、说唱、00后
4939987616,欧美丨真诚说唱，被遗忘在世外仙境的珠宝,IiIuzivert,24052,https://music.163.com//playlist?id=4939987616,欧美、说唱
5056866944,Hello mother****er What’s my name,花xDoc,5215,https://music.163.com//playlist?id=5056866944,欧美、说唱
3173120945,urban超市·注入灵魂燃料的节奏都市,灵魂超市收破旧灵魂没人要的灵魂,428万,https://music.163.com//playlist?id=3173120945,欧美、R&amp;B/Soul、说唱
3227352295,【说唱】镌刻在RAP里的伤,SG丶我叫张坏坏,13万,https://music.163.com//playlist?id=3227352295,华语、说唱、伤感
2903182988,〖提神醒脑，抗疲劳〗燃说唱\持续更新,赛赛尔啊,202万,https://music.163.com//playlist?id=2903182988,欧美、另类/独立、说唱
2959481309,【伤感Rap】你到底爱不爱我？,StruggleRampant,22万,https://music.163.com//playlist?id=2959481309,伤感、说唱
5134694715,iann dior,Uaxswill-fake,1057,https://music.163.com//playlist?id=5134694715,说唱、欧美、R&amp;B/Soul。更多相关热门精选歌单推荐尽在网易云音乐
2186166423,【Hip-Hop】西海岸精选,大意黄多多,360万,https://music.163.com//playlist?id=2186166423,欧美、说唱、90后
2326852397,她像是含苞待放的花骨朵儿,吃la条吗,108万,https://music.163.com//playlist?id=2326852397,说唱、华语
4871653208,【FREE BEAT 】免费说唱伴奏丨最全&放心用,Rinki1106,14万,https://music.163.com//playlist?id=4871653208,说唱、兴奋、R&amp;B/Soul
2545344889,爱意藏在rap里【甜甜的说唱】,朴素而天下,16万,https://music.163.com//playlist?id=2545344889,流行、说唱、浪漫
2029498041,萬 事 勝 意,鬼熊,63万,https://music.163.com//playlist?id=2029498041,说唱、驾车、酒吧
987207613,“Rap Beat”「高质量精选/说唱伴奏/持更」,raiseyouredge,150万,https://music.163.com//playlist?id=987207613,说唱、流行、R&amp;B/Soul
2423939332,旋律说唱丨循环系列,Selected音乐,1629万,https://music.163.com//playlist?id=2423939332,说唱、R&amp;B/Soul
4926388301,酷中带甜 | Rapper温柔情话,芙木2046,116万,https://music.163.com//playlist?id=4926388301,华语、浪漫、说唱
5100382769,【温柔男友音】说唱rap男孩 单身酷女孩必备,_奶熊喝奶了嘛_Baiz,187,https://music.163.com//playlist?id=5100382769,说唱、孤独、运动
3237394952,NiuLai_Music Free beat合集,NiuLai_Music,12590,https://music.163.com//playlist?id=3237394952,华语、说唱、榜单
2420403391,Rapper的情歌最甜的糖,香蕉之城,189万,https://music.163.com//playlist?id=2420403391,华语、说唱、浪漫
2827772008,节奏强心剂｜一秒入耳的白人Rapper,十三逆旅Cobain,198万,https://music.163.com//playlist?id=2827772008,欧美、说唱、R&amp;B/Soul
3086778637,注入灵魂|当神级说唱遇上天籁HOOK,Unexplainable,112万,https://music.163.com//playlist?id=3086778637,说唱、流行、欧美
3192015387,R.1.S.E,你经历过绝望吗,12296,https://music.163.com//playlist?id=3192015387,华语、流行、说唱
2786240378,华语说唱：撩得你无法自拔,小攀哟,292万,https://music.163.com//playlist?id=2786240378,华语、流行、说唱
2311578962,AY楊佬叁 BigYear大年 满舒克 永彬Ryan.B,Bridez,26万,https://music.163.com//playlist?id=2311578962,说唱、流行
4894491174,Rich Brian七哥（网恋选他！）,XXX丸卍,3866,https://music.163.com//playlist?id=4894491174,欧美、快乐、说唱
4909785318,??Rap BEAT??——【说唱伴奏】CHILL,KIND_CQ,74万,https://music.163.com//playlist?id=4909785318,说唱、R&amp;B/Soul、轻音乐
2438241393,【Hiphop】Young&dumb旋律嘻哈（有、杂）,JN_MEICHIGGA,23万,https://music.163.com//playlist?id=2438241393,说唱、华语、欧美
4865352738,想和你一起听甜甜的歌,#NAME?,16万,https://music.163.com//playlist?id=4865352738,华语、说唱、浪漫
5046840671,Hello mother fk whats my name,SwaggysP,11万,https://music.163.com//playlist?id=5046840671,说唱
2694561521,轰炸机boombap beat,大鹏的宇宙,61万,https://music.163.com//playlist?id=2694561521,说唱、爵士、R&amp;B/Soul
5166733889,『说唱』感受说唱的魅力#持更,寒轩墨染,37,https://music.163.com//playlist?id=5166733889,欧美、说唱
5010470270,Cloud Rap｜揉碎月亮撒向云雾,GnaScheY,85万,https://music.163.com//playlist?id=5010470270,欧美、说唱、摇滚
3008316422,说唱beat 慢摇 free a7,爱感冒的a7,11万,https://music.163.com//playlist?id=3008316422,华语、流行、说唱
2614213256,Free beat(放心使用),就叫狮子咯,33万,https://music.163.com//playlist?id=2614213256,说唱、另类/独立
2740188436,『欧美』当女性称霸Hip-Hop,SolanaRowe,279万,https://music.163.com//playlist?id=2740188436,欧美、说唱、流行
2886810780,喪 的 要 命（抑 鬱 且 頹）,抑鬱症不是患者,233万,https://music.163.com//playlist?id=2886810780,夜晚、孤独、说唱
5159916815,【Drake】如何成为鸭孝子？,美国Billboard周榜,439,https://music.163.com//playlist?id=5159916815,欧美、说唱、R&amp;B/Soul
2851691079,华语说唱：就是要个性，就是skr！,洋溢-左边的幸福,50万,https://music.163.com//playlist?id=2851691079,华语、说唱、兴奋
2621595367,40首「硬核」健身【核精神氮泵】,Rabbit-Run-,27万,https://music.163.com//playlist?id=2621595367,说唱、运动、金属
4969139332,Beat 说唱伴奏,SamueWang87,14万,https://music.163.com//playlist?id=4969139332,说唱、R&amp;B/Soul。更多相关热门精选歌单推荐尽在网易云音乐
2714443966,【滑板必备】风格滑手必听,CCardi_bb,67万,https://music.163.com//playlist?id=2714443966,说唱、R&amp;B/Soul
2968259437,【Hybrid Trap】过载高压,SetK_Official,11万,https://music.163.com//playlist?id=2968259437,电子、另类/独立、说唱
5168645045,Rap&Trap&R&B&Hip Hop|| 欧美向,Rich-Kiki,51,https://music.163.com//playlist?id=5168645045,欧美、说唱、R&amp;B/Soul
5101360599,易燃易炸裂 | 用Freestyle回怼全世界！,偏爱C-HR,27万,https://music.163.com//playlist?id=5101360599,说唱、兴奋
2480761429,HipHop｜R&B 持續更新,開始習慣明天,12万,https://music.163.com//playlist?id=2480761429,说唱
4942370603,90s/00s/Hip Hop/Boom Bap,c0de731,5639,https://music.163.com//playlist?id=4942370603,说唱
2238567706,【免费Beat】Old school X Boombap,姜宇晨-,209万,https://music.163.com//playlist?id=2238567706,说唱、怀旧、经典
577714803,一个水瓶座的听歌列表.,狗的猫宁吖,442万,https://music.163.com//playlist?id=577714803,华语、流行、说唱
4895907284,「Emo/Cloud Rap」坠入云雾的情绪黑洞,丨IIIIIIIIII丨,4711,https://music.163.com//playlist?id=4895907284,欧美、说唱、伤感
3092696132,“丧 到 极 点”（精选 持续日更）,双向情感障碍II型患者,19万,https://music.163.com//playlist?id=3092696132,说唱、R&amp;B/Soul、孤独
2582503700,“自卑的人通常孤独”,枪决心动,127万,https://music.163.com//playlist?id=2582503700,说唱、伤感
2841424429,脏标E大赏【续更】,Linskual,92万,https://music.163.com//playlist?id=2841424429,欧美、说唱
3097889560,? Rangsiz ?夹缝中生存?绝境中逆袭,Ablajan-Awut-Ayup-资讯站,74725,https://music.163.com//playlist?id=3097889560,说唱、民族、电子
5105375681,Rangsiz歌曲,麦同学-M,1220,https://music.163.com//playlist?id=5105375681,摇滚、说唱、电子
2665810791,我居然还在祈求你会回来。,小泽o__,269万,https://music.163.com//playlist?id=2665810791,说唱、孤独、伤感
2322980794,【超能高甜】你是唯一的小宝贝,野泽小熊,144万,https://music.163.com//playlist?id=2322980794,治愈、华语、说唱
2773489263,『断线』午夜心碎俱乐部,杰哥抽烟吗,82万,https://music.163.com//playlist?id=2773489263,华语、说唱、孤独
2897562585,【迷幻/慢摇】Psychedelic melody,820Emc2,451万,https://music.163.com//playlist?id=2897562585,夜晚、浪漫、说唱
2391407782,Boombap伴奏收投稿,Swwwyxxx,100万,https://music.163.com//playlist?id=2391407782,欧美、说唱
4863441255,来自 说唱歌手 的 糖果礼包,佐瑞史迪仔,12万,https://music.163.com//playlist?id=4863441255,华语、说唱、浪漫
5081117463,说唱伴奏/RapBeats/TypeBeats,PAGANIBEATZ,22万,https://music.163.com//playlist?id=5081117463,欧美、说唱、兴奋
4885132850,【你听得懂个锤子说唱】,青山火炬,24万,https://music.163.com//playlist?id=4885132850,说唱
2498421433,谁 不 想 一 爱 就 是 三 五 年.,希望每天的阳光都能照耀到你,14万,https://music.163.com//playlist?id=2498421433,说唱、孤独、夜晚
4931360762,撩妹专用★情歌说唱伴奏,咕_动态领取大量说唱伴奏_拒私信,10015,https://music.163.com//playlist?id=4931360762,说唱、感动、浪漫
2323877217,88rising「见识下亚洲」,被追杀的锐雯,496万,https://music.163.com//playlist?id=2323877217,说唱、兴奋、R&amp;B/Soul
2185993563,Rich Brian七哥,Hezekiah-,25万,https://music.163.com//playlist?id=2185993563,说唱。更多相关热门精选歌单推荐尽在网易云音乐
4866567634,高质量说唱伴奏 rap beat【精选国内外】,金桔1997,15万,https://music.163.com//playlist?id=4866567634,说唱、华语
2818687471,rich brain七哥,J-K-Jason,26047,https://music.163.com//playlist?id=2818687471,说唱、欧美
3218573457,公主rap&后妈联盟,_山鬼_乔乔,18155,https://music.163.com//playlist?id=3218573457,欧美、说唱
2876296331,Girls Power | 来自女rapper们的强势制霸,云音乐VIP,49万,https://music.163.com//playlist?id=2876296331,说唱、兴奋
2980447466,rap/节奏控/This is a revolution,奈奈yay,16万,https://music.163.com//playlist?id=2980447466,流行、说唱
5060706338,不用听说我这人确实不怎么样.,你的挽长-,6811,https://music.163.com//playlist?id=5060706338,华语、说唱、兴奋
4936694330,91乃万安利向 未来可期,不着棋,21万,https://music.163.com//playlist?id=4936694330,说唱、兴奋
3143808634,中 文 丧 X,AXXlXXA,13万,https://music.163.com//playlist?id=3143808634,说唱、伤感、孤独
2070820359,编号0616小行星,我没时间陪你玩了老实人zZ,107万,https://music.163.com//playlist?id=2070820359,说唱、流行、华语
5188423285,本人刷题时的学习歌单［欧美］,芝士和辣椒不可兼得-,17,https://music.163.com//playlist?id=5188423285,欧美、说唱、学习
5070814755,bbno$ 魔兽世界游戏时间专属BGM,bbnomula,13万,https://music.163.com//playlist?id=5070814755,欧美、说唱、New Age
5187089091,【nbcs系列】彩虹糖烂活翻译合集,JoynerLucas508-507_,46,https://music.163.com//playlist?id=5187089091,欧美、说唱
2434455421,【别废】活成自己的模样，你就是自己的冠军,恨铁不成钢-行胜于言-别骗自己,213万,https://music.163.com//playlist?id=2434455421,华语、流行、说唱
2627910156,情歌说唱| 让你怦然心动的瞬间,卿公子的字,147万,https://music.163.com//playlist?id=2627910156,华语、治愈、说唱
5184765481,SOUTH UNIT GANG,EVISAWEN,64,https://music.163.com//playlist?id=5184765481,说唱、华语
2317312244,【新手】超级适合写歌的beat,酷酷的鱼先生,58万,https://music.163.com//playlist?id=2317312244,说唱、电子、90后
5197018351,like you,你是世界给我的礼物,10,https://music.163.com//playlist?id=5197018351,说唱、驾车、下午茶
2811018932,W?a?v?e?2B?a?k?e?,Yojigenn_POKETTO,33216,https://music.163.com//playlist?id=2811018932,说唱。更多相关热门精选歌单推荐尽在网易云音乐
5003384883,Eminem推荐给你的经典！,DopeMusicCN,1208,https://music.163.com//playlist?id=5003384883,欧美、说唱、R&amp;B/Soul
5149712438,Linkin Park,LeonMatilda_Love,125,https://music.163.com//playlist?id=5149712438,欧美、说唱、摇滚
4908734924,New wave国产抽象悲痛男孩emo rap,烟雾男孩Smogboy,24万,https://music.163.com//playlist?id=4908734924,New Age、说唱、R&amp;B/Soul
2743052602,Nick Mira/ beat制作人,SNOWAHEI,95884,https://music.163.com//playlist?id=2743052602,说唱、欧美、伤感
4861036660,【精选】 那些令人迷醉的HIPHOP 单曲,-贤巴才让XBUG-,27万,https://music.163.com//playlist?id=4861036660,说唱、电子、兴奋。更多相关热门精选歌单推荐尽在网易云音乐
5001114877,?Rangsiz?Xapkat ?,WiSAL_-,2632,https://music.163.com//playlist?id=5001114877,流行、说唱、快乐
5005879513,殿堂级 old school说唱，顶尖狠货,Hardwell表弟,754,https://music.163.com//playlist?id=5005879513,说唱
5048934463,SHOW出位，焕我SOLO,第十代索纳塔,51万,https://music.163.com//playlist?id=5048934463,流行、民谣、说唱
5082924559,我只想让你成为我一个人的专利,尘世眷鸟ywaitq,658,https://music.163.com//playlist?id=5082924559,伤感、流行、说唱
2715585273,我不开心 :(,無病呻吟纟,20万,https://music.163.com//playlist?id=2715585273,孤独、伤感、说唱
2932583782,Cherish二姗,#NAME?,45万,https://music.163.com//playlist?id=2932583782,说唱、民谣、夜晚
2894152598,G.E.M.邓紫棋-中国新说唱Rap,傑-澔同學仔,11万,https://music.163.com//playlist?id=2894152598,华语、说唱、驾车
2337059386,杀手也会掉眼泪,仇鸣,753万,https://music.163.com//playlist?id=2337059386,说唱、榜单、流行
3033668435,Tik Tok bgm(持续更新),HelloVampire0,25万,https://music.163.com//playlist?id=3033668435,流行、欧美、说唱
3233774888,XXL Freshman Class | 历年HipHop新人盘点,日光岩下,8398,https://music.163.com//playlist?id=3233774888,欧美、说唱、榜单
4935829529,J.cole全作品,Nahnow,6664,https://music.163.com//playlist?id=4935829529,欧美、说唱
4900432932,『free beat』[Travis Scott Type Beat],林北RIG,2115,https://music.163.com//playlist?id=4900432932,说唱、放松、快乐
3185633966,男说女唱 I 含糖度39%,一只喵喵喵星人,95万,https://music.163.com//playlist?id=3185633966,华语、说唱、浪漫
2353138113,一份超级温柔的歌单,QMJASN,66万,https://music.163.com//playlist?id=2353138113,民谣、说唱、韩语
2471792593,『免费Beat高质量』 Free Beat 免费伴奏,今天林析早睡了吗,66万,https://music.163.com//playlist?id=2471792593,说唱、雷鬼、爵士
5147044261,说唱/饶舌/散装rap.,为什么好昵称都被注册了,280,https://music.163.com//playlist?id=5147044261,说唱
3191345084,这是世界上即将绝迹的歌单,秦健植Jz,12万,https://music.163.com//playlist?id=3191345084,说唱、流行、摇滚
3195405516,"说唱小甜歌儿,像樱桃味儿汽水",娃哈哈zZzZ0110,24万,https://music.163.com//playlist?id=3195405516,华语、说唱、浪漫
4937350851,[丧?情RAP｜苦情雅致] 灵魂的故事,NEWkillerJ,10万,https://music.163.com//playlist?id=4937350851,华语、说唱、伤感
3229119736,夜店、车载热曲,祁楠i,53万,https://music.163.com//playlist?id=3229119736,日语、说唱、金属
2196397364,沉迷Luh Kel?（旋律天才）,那是我仅有的温柔和爱你的原因,494万,https://music.163.com//playlist?id=2196397364,R&amp;B/Soul、说唱、欧美
2941314860,Emotional Compound??,JOEEP,12万,https://music.163.com//playlist?id=2941314860,说唱、夜晚、安静
2818461667,你 的 失 恋 電 台,自此所有的爱慕之意止于唇齿,47万,https://music.163.com//playlist?id=2818461667,华语、流行、说唱
2690349854,那些好听却记不起歌名的歌,小沈今天依旧困,873万,https://music.163.com//playlist?id=2690349854,说唱
3042291829,与EMO有染/悲 喜 自 渡,FLAMEN_,14万,https://music.163.com//playlist?id=3042291829,说唱、R&amp;B/Soul
5198100449,【说唱】甜甜的rap?给甜甜的你?,网抑且猫咪,9679,https://music.163.com//playlist?id=5198100449,流行、说唱、R&amp;B/Soul
2340516607,美术生/画手绘画画歌曲大杂烩（开随机播放,MOBO顾,36万,https://music.163.com//playlist?id=2340516607,流行、说唱、校园
3223356089,The Kid LAROI,SNOWAHEI,4379,https://music.163.com//playlist?id=3223356089,欧美、说唱、放松
5197721145,subs啊subs,谌熹胖了十斤了,67,https://music.163.com//playlist?id=5197721145,说唱、华语
3160622149,2019 Top 10 by AR,AllThatRecords,17012,https://music.163.com//playlist?id=3160622149,说唱、R&amp;B/Soul
2808304114,超好听歌曲 丨都是精选,那就当个妖怪,392万,https://music.163.com//playlist?id=2808304114,说唱、治愈、伤感
5200465431,A$AP Rocky — 当代Feature之王,小兜葡,10,https://music.163.com//playlist?id=5200465431,欧美、说唱。更多相关热门精选歌单推荐尽在网易云音乐
3139345367,妳是朝九晚五的玩物也是万物,02Eye,12万,https://music.163.com//playlist?id=3139345367,说唱、夜晚、流行
2986300351,男声-喜欢毫无理由的护短以及潜意识.,梓星文案馆,93万,https://music.163.com//playlist?id=2986300351,流行、说唱、翻唱
2234859384,一个射手座的听歌列表,扑你怀里zh,24万,https://music.163.com//playlist?id=2234859384,流行、说唱
2131834162,【偶像练习生】音源,单向警告,160万,https://music.163.com//playlist?id=2131834162,华语、流行、说唱
2424387921,冬日相遇 春日相见‖大厂女孩の独家回忆,奶盐气泡苏打水,133万,https://music.163.com//playlist?id=2424387921,华语、流行、说唱
3091004447,R1SE作品集,TayWin,16万,https://music.163.com//playlist?id=3091004447,华语、流行、说唱
2767510031,伤感‖徒手摘星 爱而不得,养殖月亮,141万,https://music.163.com//playlist?id=2767510031,说唱、流行、伤感
2141720445,这就是街舞3 BGM 这街3 高能炸场 [ 精选 ],成都高端炸曲,382万,https://music.163.com//playlist?id=2141720445,电子、说唱、舞曲
2806437445,真特妈令人着迷。,以顾淮,63万,https://music.163.com//playlist?id=2806437445,性感、流行、说唱
4956187861,低谷.我陪你走过的路你不能忘,李乐颜不在,15万,https://music.163.com//playlist?id=4956187861,华语、说唱、伤感
5197896772,天堂向左 音乐向右,南门的梦,15,https://music.163.com//playlist?id=5197896772,说唱
3126320744,高以翔Godfreygao喜欢听以及唱过的歌曲,Pattizhang,14万,https://music.163.com//playlist?id=3126320744,说唱、R&amp;B/Soul
4987446830,“DAVE”说唱王戴夫|原声,发和手,3451,https://music.163.com//playlist?id=4987446830,说唱、影视原声
5089505767,【说唱】、Smooth talker,我不敢喝雪碧怕透心凉丶,102万,https://music.163.com//playlist?id=5089505767,说唱、兴奋、游戏
5068557850,节奏摇摆丨我放的歌和天气一样火热,原创君,56万,https://music.163.com//playlist?id=5068557850,华语、说唱、清新
3159597272,伤 感 独 白 语 录,跟甜甜鬼混啊,16798,https://music.163.com//playlist?id=3159597272,说唱、夜晚、伤感
2656667116,永远NINEPERCENT,全村希望0220,35万,https://music.163.com//playlist?id=2656667116,华语、流行、说唱
4861381735,好听到单曲循环,我们再重蹈覆辙好不好Re,68万,https://music.163.com//playlist?id=4861381735,华语、流行、说唱
2533619098,一个巨蟹座的听歌列表,欢欢酱-,80万,https://music.163.com//playlist?id=2533619098,浪漫、说唱、华语
2386920359,大厂男孩回忆杀,拼了命的吥喜歡,68万,https://music.163.com//playlist?id=2386920359,说唱、00后、翻唱
2337798106,你?还?在?吗?？,还以为你不一样,168万,https://music.163.com//playlist?id=2337798106,榜单、说唱、流行
5199447317,Capper＆Nineone,JStignxxk,6,https://music.163.com//playlist?id=5199447317,说唱、流行
2143445017,NINEPERCENT?百分九男团,星语墨白,24万,https://music.163.com//playlist?id=2143445017,流行、说唱、舞曲
2334294410,NINEPERCENT,我酒是真的啊,16万,https://music.163.com//playlist?id=2334294410,华语、流行、说唱
2768733289,【俄语车载】车载必备 ????,Save_AJ,39万,https://music.163.com//playlist?id=2768733289,说唱、世界音乐、酒吧
2815117218,直播歌单丨主播歌单丨直播歌曲,你的林先森丶,37万,https://music.163.com//playlist?id=2815117218,流行、说唱、网络歌曲
2499598373,Dark Trap黑暗陷阱舞曲.邪气逼人,朱古力ALTA,14万,https://music.163.com//playlist?id=2499598373,电子、说唱、舞曲
2070299050,偶像练习生|NINEPERCENT未完待续,夏普通-,1190万,https://music.163.com//playlist?id=2070299050,流行、说唱、R&amp;B/Soul
